image_id,x,y,w,h
4564,2578,1114,180,179
4564,3127,1442,180,180
4564,2744,1746,179,179
4564,1525,931,179,180
4564,1546,1383,180,180
4564,2368,1175,181,181
4564,2625,1834,181,180
7247,2069,1327,180,180
7247,2974,657,179,179
7247,3120,1059,179,180
7247,3137,931,180,179
7247,2071,250,181,181
7247,3098,916,180,179
7247,2584,154,181,180
7247,2264,1432,179,179
7247,2686,1205,179,179
7247,2523,98,180,180
4802,2893,1018,180,180
4802,2509,1458,180,180
4802,1624,759,180,180
4802,1829,1670,179,180
4802,3001,1354,181,180
4802,1662,1404,180,180
4802,1488,1017,179,179
4802,2831,1334,180,181
4802,2619,1850,180,180
4802,2631,1151,180,180
7490,1736,404,181,180
7490,3186,1070,180,180
7490,2930,603,180,180
7490,3139,930,179,179
7490,3101,902,180,180
7490,2629,133,180,180
7490,2482,172,180,180
7490,2264,1432,180,179
7490,2724,1230,181,180
6765,2082,1371,179,180
6765,3131,933,180,180
6765,3199,984,179,179
6765,1932,411,180,180
6765,3069,984,180,180
6765,2922,334,179,180
6765,2906,1037,180,180
6765,2262,1422,179,180
6765,2612,1127,180,180
6216,2097,1405,180,180
6216,3110,818,180,180
6216,3071,1066,180,180
6216,3135,935,180,180
6216,2083,293,180,180
6216,3016,937,181,180
6216,2941,332,180,180
6216,2261,1423,180,179
7296,2042,1321,180,180
7296,3122,955,180,180
7296,3122,1061,179,180
7296,2956,591,179,179
7296,1878,455,180,180
7296,3191,806,179,179
7296,2264,1432,179,179
7296,2685,1204,179,179
7296,2621,244,179,180
7272,2042,1322,180,180
7272,2974,653,180,179
7272,3110,977,180,180
7272,3121,1059,180,180
7272,3133,931,180,180
7272,1952,301,179,179
7272,2854,272,179,179
7272,2264,1432,179,179
7272,2685,1204,180,179
7272,2621,243,180,180
6714,2077,1378,180,179
6714,3150,1042,180,180
6714,3132,934,180,180
6714,1915,409,180,179
6714,3029,1025,181,180
6714,2921,335,180,179
6714,2902,1049,180,180
6714,2262,1422,179,180
6714,2611,1127,181,180
7256,2069,1327,180,180
7256,2973,656,180,179
7256,3120,1058,179,180
7256,3137,930,179,180
7256,2074,250,180,180
7256,3092,936,180,180
7256,2636,208,180,179
7256,2264,1432,179,179
7256,2685,1204,180,180
7256,2580,116,180,180
4410,1667,448,181,180
4410,2148,1707,179,180
4410,3012,1574,180,179
4410,2653,1772,180,179
4410,1929,1723,179,180
4410,2943,1622,179,179
4410,1829,1671,179,180
4410,2624,1699,179,179
4410,2709,1644,180,180
4410,1548,1383,180,180
7047,3196,1081,179,179
7047,2973,839,181,180
7047,3131,934,179,179
7047,2074,456,180,181
7047,2794,376,180,180
7047,3041,1006,181,180
7047,1879,307,180,180
7047,2262,1422,179,180
6063,2081,1408,179,180
6063,3171,1014,180,180
6063,3018,704,180,181
6063,3128,927,179,180
6063,2187,322,179,179
6063,3067,828,179,179
6063,2941,334,180,179
6063,2261,1423,180,179
4857,2234,1608,180,180
4857,2663,1808,180,180
4857,1829,1670,179,180
4857,3003,1351,180,179
4857,1701,1601,179,180
4857,1623,760,179,180
4857,2348,1861,180,180
4857,2429,1638,180,181
773,2206,691,179,180
773,1229,68,180,181
773,2187,776,179,180
773,662,271,180,180
773,1607,491,180,180
773,1503,710,180,180
773,861,1388,180,180
773,836,396,180,180
773,519,0,180,171
773,438,596,179,179
773,2448,813,180,180
773,2280,779,179,180
773,2585,496,180,180
6933,3196,1093,179,179
6933,3129,933,180,180
6933,1959,422,180,179
6933,3011,862,180,180
6933,2833,457,181,180
6933,2859,316,179,180
6933,2888,983,180,180
6933,2262,1422,179,180
6933,2627,1123,180,180
6825,2082,1370,179,180
6825,3198,1088,180,179
6825,3130,934,180,180
6825,1937,425,181,180
6825,3041,995,181,180
6825,2836,497,180,180
6825,2922,335,180,179
6825,2922,1032,180,180
6825,2262,1422,179,179
6825,2612,1128,180,179
2082,1662,1174,181,181
2082,2668,1807,180,180
2082,1635,1097,180,180
2082,1830,1670,179,180
2082,3035,1350,179,179
2082,2008,489,179,180
2082,1514,1311,179,180
2082,1542,1204,179,179
2082,2006,985,179,180
2082,2327,248,179,180
4613,3044,1491,180,180
4613,2900,1696,180,180
4613,1828,1670,180,180
4613,2871,1343,180,180
4613,2733,1748,180,180
4613,1640,1382,179,180
4613,1525,930,180,180
4613,3114,657,179,180
4613,2627,1834,181,180
4613,2696,282,180,179
4938,1876,1392,180,180
4938,2667,1808,180,180
4938,1715,896,180,180
4938,1963,1771,179,180
4938,3029,1325,180,180
4938,1829,1671,179,179
4938,3156,1258,179,180
4938,1577,1159,180,180
4938,2009,1398,180,180
4938,2249,1846,180,180
6229,2099,1404,179,180
6229,3106,818,179,179
6229,3062,1059,180,180
6229,3134,934,180,180
6229,1949,366,179,179
6229,2974,964,180,180
6229,2941,332,180,180
6229,2261,1422,180,180
6882,2071,1359,180,179
6882,3193,1095,179,179
6882,3129,934,180,179
6882,1946,403,180,180
6882,3023,872,181,180
6882,2849,487,180,180
6882,2881,343,180,180
6882,2883,979,180,179
6882,2262,1423,179,179
6882,2628,1123,180,180
6310,2074,1400,180,180
6310,3097,821,180,180
6310,3183,1036,180,179
6310,3135,935,180,180
6310,2941,332,180,180
6310,1622,727,180,180
6310,2968,1018,180,179
6310,2261,1422,180,180
6310,2597,1119,180,180
6437,2071,1399,180,180
6437,3092,917,180,180
6437,3093,1071,180,180
6437,3137,936,180,180
6437,2941,331,180,180
6437,1623,765,180,180
6437,2969,1016,180,180
6437,2262,1423,179,179
7371,2019,1346,179,180
7371,3094,1072,180,179
7371,3134,931,180,180
7371,1869,452,180,181
7371,3106,996,180,180
7371,2942,601,180,179
7371,1526,1462,179,180
7371,2264,1432,179,180
7371,2726,1232,181,180
7371,2624,243,179,180
7382,2002,1333,179,180
7382,3152,1074,179,180
7382,1411,1090,180,179
7382,3135,930,180,180
7382,1869,449,181,180
7382,3105,980,179,179
7382,2941,602,180,179
7382,2263,1432,180,179
7382,2727,1232,180,180
7382,2624,243,180,180
7144,2074,1345,180,180
7144,3143,1030,180,180
7144,3218,1062,180,180
7144,2965,637,180,180
7144,3131,932,181,180
7144,2087,500,180,180
7144,3060,980,180,180
7144,2262,1422,179,180
7144,2660,1117,179,179
7144,2702,301,179,179
6012,2080,1407,180,180
6012,3148,805,180,180
6012,3128,930,180,180
6012,3130,1068,180,180
6012,3223,822,180,179
6012,2207,322,179,179
6012,2941,333,180,180
6012,2261,1423,179,180
6012,2589,1099,180,179
4396,1631,461,180,179
4396,2108,1703,180,180
4396,3010,1572,180,180
4396,2682,1825,180,180
4396,1986,1805,180,180
4396,2897,1625,179,180
4396,1828,1670,180,180
4396,1549,1383,180,180
4396,2601,1650,180,180
609,1888,474,180,180
609,620,232,179,180
609,3271,1267,180,179
609,3121,1410,180,179
609,3832,1168,178,177
609,1842,535,180,181
609,2255,770,179,179
609,1915,796,179,180
609,737,319,179,179
609,510,174,181,180
609,2634,961,179,179
609,529,652,180,180
609,2175,796,180,180
609,565,500,180,180
2378,2956,1438,180,180
2378,2858,1623,179,180
2378,1669,771,179,180
2378,1829,1670,180,180
2378,3051,1331,180,180
2378,2212,209,179,180
2378,2554,1772,180,180
2378,1668,1376,180,180
2378,1664,913,180,180
2378,2437,1874,179,179
5155,1996,1489,179,179
5155,2668,1806,180,180
5155,1536,1086,180,180
5155,1829,1670,179,180
5155,3037,1525,181,180
5155,3053,1332,180,180
5155,1933,356,180,180
5155,2794,1229,180,181
5155,1533,1356,180,180
5155,2530,195,180,180
6426,2071,1399,180,180
6426,3095,914,179,180
6426,3136,1050,180,180
6426,3135,936,179,179
6426,2941,332,180,180
6426,1603,711,179,181
6426,2969,1016,180,180
6426,2262,1423,179,179
4581,1829,1670,179,180
4581,3042,1491,180,180
4581,3085,1411,180,180
4581,2745,1756,179,180
4581,2830,291,180,180
4581,1525,930,179,180
4581,2896,1685,180,180
4581,1547,1383,180,180
4581,3013,958,180,179
4581,2628,1834,181,180
760,2149,713,180,180
760,2190,777,179,180
760,661,272,180,179
760,1573,509,179,180
760,2440,627,180,180
760,2409,737,181,180
760,1094,221,180,180
760,1659,764,180,180
760,796,1230,179,180
760,844,343,179,179
760,2537,543,181,180
760,520,0,179,160
760,438,634,179,180
760,2400,838,179,180
760,2286,780,180,179
4127,2877,1688,180,180
4127,1922,1805,179,180
4127,3150,1274,180,180
4127,1828,1669,180,180
4127,2493,483,179,179
4127,2830,282,179,180
4127,1479,1105,179,180
4127,2176,1111,179,179
4230,2704,1830,180,180
4230,1828,1669,180,180
4230,2978,1591,179,180
4230,3003,1496,180,181
4230,2631,296,179,179
4230,1441,1171,181,181
4230,2692,209,180,180
4230,2797,1773,182,181
4230,2083,1008,180,180
4230,2439,1867,179,179
7432,1784,393,179,180
7432,2002,1335,179,179
7432,3180,1073,179,179
7432,3137,929,180,180
7432,3105,976,180,179
7432,2941,602,180,180
7432,2352,285,180,180
7432,2263,1432,180,179
7432,2725,1231,180,180
7432,2544,247,182,181
888,2215,724,179,180
888,2253,760,180,180
888,669,268,179,180
888,548,375,179,179
888,3167,1347,179,179
888,2432,697,180,180
888,2774,426,181,181
888,1458,513,179,179
888,645,1262,180,180
888,457,1145,179,180
888,2197,784,179,180
888,1019,332,179,179
888,2899,192,180,180
888,1367,1167,180,180
888,1587,401,180,181
7168,2050,1322,179,180
7168,3140,1051,180,180
7168,2973,653,180,179
7168,3132,931,180,180
7168,3071,974,180,180
7168,2261,1423,180,180
7168,2556,1867,181,180
7168,2695,1214,181,179
7168,2703,301,179,179
5277,2689,1737,180,180
5277,1829,1670,179,180
5277,3052,1332,179,179
5277,1935,382,180,180
5277,1676,919,180,180
5277,1596,1370,179,180
5277,2435,1879,179,179
5277,2685,1607,179,180
4007,1989,1609,178,179
4007,2876,1687,180,180
4007,1801,1776,179,180
4007,1827,1669,180,180
4007,2229,224,179,180
4007,1782,1557,179,179
4007,2888,318,179,179
4007,1533,1136,180,180
4007,2790,1139,181,180
4007,2199,1756,180,181
6818,2082,1370,179,180
6818,3192,1088,180,180
6818,3130,933,180,180
6818,1937,424,181,180
6818,3055,986,180,180
6818,2835,497,181,180
6818,2922,334,180,180
6818,2909,1038,179,179
6818,2262,1422,179,179
6818,2612,1128,180,179
686,1374,127,180,180
686,2185,781,180,179
686,738,172,180,180
686,632,272,180,179
686,1899,696,179,180
686,3938,1137,158,181
686,1898,793,179,180
686,695,437,180,180
686,2869,1200,179,179
686,536,525,180,181
686,2264,776,179,180
6515,2077,1379,180,180
6515,3097,1101,180,179
6515,3134,936,180,179
6515,3042,937,180,180
6515,2942,330,180,180
6515,1640,791,179,180
6515,2943,1026,180,179
6515,2261,1422,180,180
6515,2606,1130,180,180
6139,2097,1405,179,180
6139,3157,1043,180,180
6139,3012,715,180,181
6139,3128,930,180,179
6139,2169,332,179,179
6139,3058,809,180,180
6139,2941,333,180,180
6139,2261,1423,180,180
6139,2597,1117,180,180
774,2214,708,179,180
774,1253,116,180,180
774,2187,778,179,179
774,661,271,180,179
774,1611,479,180,180
774,3991,1386,104,183
774,2625,453,181,181
774,1497,663,180,179
774,852,1405,179,179
774,835,359,179,179
774,519,0,179,172
774,2464,842,181,180
774,438,596,179,178
774,2280,778,179,180
6846,2070,1363,180,180
6846,3198,1091,179,179
6846,3130,933,180,180
6846,1928,416,180,180
6846,3024,879,180,180
6846,2837,498,181,180
6846,2922,334,179,180
6846,2880,978,180,179
6846,2262,1422,179,180
6846,2627,1120,180,180
6688,2077,1378,180,180
6688,3041,1049,180,180
6688,3165,1034,179,180
6688,3133,934,179,179
6688,1908,416,180,180
6688,2902,1050,179,179
6688,2930,338,180,179
6688,2262,1422,179,180
6688,2610,1127,180,181
4991,1553,497,180,180
4991,2014,1550,179,179
4991,2668,1807,179,180
4991,1706,937,180,179
4991,1767,1724,179,179
4991,3034,1350,179,180
4991,1828,1670,179,180
4991,1585,1135,179,179
4991,1832,1088,180,180
4991,1656,1244,180,180
615,1933,528,179,180
615,1662,292,179,180
615,601,260,180,179
615,3166,1421,180,179
615,3055,1300,180,180
615,2463,755,180,180
615,1891,771,179,180
615,737,318,179,179
615,505,640,180,180
615,2170,791,180,180
615,2256,769,179,179
615,562,517,180,181
5226,2789,1767,180,181
5226,1443,872,179,180
5226,1829,1670,180,180
5226,3051,1331,179,180
5226,1907,386,179,180
5226,2536,1717,180,180
5226,1530,972,180,180
5226,1535,1354,180,180
5226,2487,1885,179,180
5226,2767,1460,180,180
858,2192,779,179,179
858,1221,317,181,179
858,669,266,179,179
858,551,335,180,180
858,2911,1233,179,179
858,2458,650,180,179
858,3151,52,178,179
858,1522,778,181,180
858,393,565,177,179
858,2084,830,180,180
858,405,40,180,178
858,433,644,178,180
858,2344,799,180,180
858,2296,779,179,180
7419,1772,411,180,179
7419,2002,1335,179,180
7419,3176,1049,180,179
7419,3135,930,181,180
7419,2170,272,179,180
7419,3107,980,180,179
7419,2941,602,180,179
7419,2264,1432,179,179
7419,2726,1231,180,179
7419,2625,243,179,180
924,2234,764,180,180
924,824,258,180,180
924,672,269,180,179
924,2302,764,179,179
924,2342,744,178,180
924,3300,103,179,180
924,548,381,180,180
924,1468,718,180,180
924,678,1347,180,180
924,510,1246,180,180
924,2078,790,179,180
924,736,444,178,179
924,1448,341,180,179
694,1868,655,179,180
694,1582,187,179,179
694,736,211,179,179
694,643,65,180,179
694,3986,1034,109,182
694,2331,672,179,180
694,1785,719,179,180
694,644,502,178,180
694,2728,1165,180,180
694,538,523,180,180
694,2186,779,180,180
694,2278,732,180,180
694,2283,742,179,180
694,626,280,180,178
2010,1769,1467,179,179
2010,2668,1807,179,180
2010,1656,1012,180,180
2010,1829,1671,179,180
2010,3034,1350,180,180
2010,1752,1663,180,180
2010,1526,1186,180,180
2010,1470,1358,179,179
2010,1417,1205,179,180
2010,2054,995,179,179
4570,3052,1492,179,179
4570,2917,1645,180,180
4570,1828,1670,180,180
4570,3137,1452,180,180
4570,2742,1739,179,180
4570,1525,930,179,180
4570,2754,1110,180,180
4570,1547,1383,180,180
4570,2626,1834,181,180
4570,2408,439,180,180
4713,2851,1696,180,180
4713,1828,1670,180,180
4713,3054,1424,179,180
4713,1930,232,179,180
4713,2963,1193,180,180
4713,1637,1399,180,180
4713,1517,931,179,180
4713,2406,868,180,180
4713,2618,1856,180,180
4621,2892,1693,180,180
4621,3043,1490,180,180
4621,1828,1670,180,180
4621,2818,1319,181,181
4621,2736,1748,179,180
4621,1639,1383,180,180
4621,1525,930,180,180
4621,3095,596,180,180
4621,2628,1834,181,180
4621,2696,281,179,180
7405,2002,1334,179,180
7405,3185,1050,179,180
7405,3136,930,180,180
7405,1794,388,179,179
7405,3114,969,180,179
7405,2941,602,180,180
7405,1808,253,180,181
7405,2263,1432,180,179
7405,2726,1231,181,180
7405,2624,243,180,180
685,1360,87,180,180
685,739,182,180,179
685,1896,703,179,180
685,3945,1135,151,181
685,1913,795,180,180
685,702,428,179,180
685,2880,1210,179,180
685,537,521,180,180
685,2262,777,180,179
685,2189,778,180,180
685,626,277,180,180
2303,2105,1510,181,180
2303,2658,1795,180,180
2303,1829,1671,180,179
2303,3051,1332,180,180
2303,1954,289,180,179
2303,1670,919,180,180
2303,2796,1589,180,181
2303,1595,1371,179,179
2303,2436,1877,179,179
5095,1762,1467,179,180
5095,2669,1807,180,180
5095,1751,953,179,179
5095,1830,1671,179,180
5095,3034,1350,180,179
5095,2102,433,181,180
5095,1587,1068,180,180
5095,2988,640,180,180
5095,1525,1293,180,180
5095,2106,1078,180,180
4333,3013,1570,180,180
4333,2682,1826,180,181
4333,1828,1671,179,180
4333,2935,1621,180,179
4333,1886,816,180,180
4333,2982,1461,180,180
4333,1612,1433,180,180
4333,2252,1757,180,180
4333,2709,1655,179,180
4431,1596,511,179,180
4431,2689,1652,180,180
4431,3012,1571,180,180
4431,2926,1660,180,179
4431,1899,1711,179,180
4431,1828,1670,180,180
4431,2849,1474,179,180
4431,1548,1383,180,180
4431,2246,1666,180,180
2492,1739,948,180,180
2492,1829,1670,180,180
2492,3054,1332,179,179
2492,2177,248,180,181
2492,2403,1701,180,179
2492,1717,1387,180,180
2492,1869,965,179,179
2492,2433,1887,180,180
2492,2077,900,180,181
2492,2521,1522,181,180
4875,1911,1087,180,179
4875,1624,761,179,180
4875,2665,1808,179,180
4875,1829,1671,179,179
4875,3003,1351,180,180
4875,1746,1619,180,180
4875,2268,1638,179,180
4875,1784,1379,179,179
4875,2341,1858,180,180
4875,2224,1424,180,180
5392,2921,1533,180,180
5392,1669,771,180,179
5392,1829,1670,180,180
5392,3086,1453,180,180
5392,3053,1332,179,180
5392,2554,1773,181,179
5392,1668,1375,180,181
5392,1664,915,180,180
5392,2436,1874,180,179
5392,2334,241,180,180
6496,2077,1379,180,180
6496,3135,935,179,180
6496,3028,921,180,180
6496,2942,331,179,180
6496,1638,790,180,180
6496,2942,1017,181,180
6496,2262,1422,179,180
6357,2071,1399,179,180
6357,3106,817,180,180
6357,3188,1041,180,179
6357,3134,936,180,180
6357,2941,332,180,180
6357,2969,1016,181,180
6357,2262,1423,179,179
6314,2071,1400,180,180
6314,3098,816,181,179
6314,3179,1030,180,179
6314,3134,935,180,180
6314,2941,332,180,180
6314,2968,1018,180,180
6314,2262,1423,179,179
7028,1738,508,179,180
7028,3197,1063,180,180
7028,2972,838,180,180
7028,3131,934,180,180
7028,2072,455,181,180
7028,2794,374,180,181
7028,3036,986,180,180
7028,2262,1422,179,180
7028,2641,1119,180,179
4236,2688,1836,180,180
4236,1828,1669,180,180
4236,2979,1592,179,180
4236,2970,1468,180,180
4236,2907,418,180,181
4236,1446,1197,180,179
4236,2080,1007,180,180
4236,2507,1834,180,180
4236,2363,239,179,180
5147,1892,1497,180,180
5147,3051,1332,179,180
5147,2668,1807,180,180
5147,1536,1086,180,180
5147,1829,1671,180,180
5147,3140,1358,181,180
5147,1931,347,180,179
5147,2769,1209,181,180
5147,1533,1356,180,180
5147,2388,175,179,180
4009,1920,1621,179,179
4009,2877,1687,179,180
4009,1788,1772,180,179
4009,1829,1669,180,180
4009,2061,296,180,180
4009,1805,1525,179,179
4009,2926,357,179,179
4009,1545,1097,180,180
4009,2785,1021,181,180
4009,2200,1757,180,180
2189,2775,1792,180,180
2189,1524,1070,179,180
2189,1829,1670,180,180
2189,3050,1332,180,180
2189,1925,378,179,180
2189,2632,1723,179,179
2189,2855,1610,179,180
2189,1535,1355,180,180
2189,2398,734,180,180
2189,2518,1592,179,180
6339,2071,1399,180,180
6339,3105,812,180,180
6339,3171,1044,180,180
6339,3134,935,180,180
6339,2941,332,180,180
6339,1628,695,180,180
6339,2969,1017,181,180
6339,2262,1422,179,180
4378,1543,541,179,180
4378,1958,1812,179,180
4378,3010,1572,180,179
4378,2682,1827,180,181
4378,2873,1637,180,180
4378,1829,1671,180,180
4378,1533,1397,180,179
4378,2076,1845,180,180
5020,1626,1123,180,180
5020,1706,1420,180,180
5020,2668,1807,180,180
5020,1489,940,178,179
5020,1830,1670,179,180
5020,3035,1350,179,180
5020,1656,1574,180,181
5020,1549,1228,179,180
5020,1404,1142,180,180
5020,2052,987,180,180
6165,2098,1405,179,179
6165,3091,837,180,180
6165,3138,1053,180,180
6165,3127,931,179,180
6165,2126,334,179,179
6165,3013,875,180,180
6165,2941,332,180,180
6165,2261,1423,180,180
6165,2597,1118,179,180
5371,2838,1669,179,180
5371,1667,784,180,180
5371,1829,1670,180,180
5371,3052,1332,180,179
5371,2108,143,180,180
5371,2546,1780,181,180
5371,1668,1376,181,180
5371,1664,913,179,180
5371,2437,1873,180,180
5371,2690,1498,179,179
6347,2071,1399,179,180
6347,3099,812,180,180
6347,3182,1037,179,180
6347,3135,935,180,180
6347,2941,332,180,180
6347,1619,696,179,180
6347,2969,1017,181,180
6347,2262,1423,179,179
928,1444,349,179,180
928,785,273,180,180
928,669,269,180,180
928,2310,733,179,180
928,3305,86,178,180
928,551,382,180,180
928,1477,912,180,180
928,590,1346,180,180
928,521,1247,181,180
928,2103,770,179,180
928,724,461,178,179
928,2297,761,179,179
928,2181,756,179,180
7065,2068,1350,180,179
7065,3193,1084,179,180
7065,2973,838,180,180
7065,3129,934,180,179
7065,2105,493,180,181
7065,2793,376,180,180
7065,3043,1015,180,181
7065,2074,112,180,180
7065,2261,1422,180,180
6079,2081,1408,179,180
6079,3179,999,181,180
6079,3129,928,179,180
6079,2187,322,179,179
6079,3070,808,180,179
6079,2941,333,180,180
6079,2261,1423,180,179
4028,1906,1456,179,180
4028,3127,665,179,180
4028,2877,1687,180,180
4028,1512,723,179,180
4028,1827,1669,180,180
4028,3199,1006,181,180
4028,2199,1755,179,180
4028,1545,792,179,180
4028,2106,1814,181,181
4735,2123,399,180,181
4735,2871,1653,179,180
4735,1829,1670,179,180
4735,3051,1421,179,180
4735,2118,498,179,179
4735,2835,1161,181,182
4735,1637,1399,180,180
4735,1559,872,179,180
4735,2619,1856,179,180
5441,2618,1359,180,180
5441,1668,770,179,180
5441,1829,1670,180,180
5441,3054,1332,180,179
5441,2829,1203,181,181
5441,2573,1745,179,180
5441,1667,1375,181,180
5441,1665,916,180,179
5441,2436,1874,180,180
5441,2420,244,179,180
4896,1951,1673,180,180
4896,2666,1808,180,180
4896,1669,828,180,179
4896,1829,1670,180,180
4896,3003,1351,180,180
4896,1757,1620,180,181
4896,2719,200,180,179
4896,1788,1020,179,179
4896,2305,1850,181,181
4896,1974,1361,178,179
5081,2669,1807,179,180
5081,1621,1094,179,180
5081,1829,1671,180,179
5081,3035,1349,179,180
